Date,yield_hat_6M,yield_hat_9M,yield_hat_1Y,yield_hat_2Y,yield_hat_5Y,yield_hat_10Y,yield_hat_20Y,yield_hat_30Y
2021-03-02,0.002562752951140663,0.003438198655399392,0.004311946922905827,0.006174809173134265,0.009703741878245365,0.013589918728124425,0.017591767831264423,0.01770230187176669
2021-03-03,0.0024632754951177506,0.003340258188943042,0.0042154541946303635,0.006094294290202405,0.009647072460557536,0.013551514107351597,0.01755933776547599,0.017669379817805933
2021-03-04,0.0023974270433110407,0.0032719346333822874,0.0041446807036408,0.006033606387274496,0.009596951491302682,0.013506799374327132,0.0175317208524794,0.0176493508130981
2021-03-05,0.0023753537045041804,0.003245522082175576,0.004113980032812973,0.006002782852321687,0.009564419222617972,0.013466963209212255,0.017512694196889198,0.01764285537131882
2021-03-08,0.0023258955244746704,0.0031922899305149074,0.004056972033366244,0.0059496071468657565,0.009519717062968279,0.013431666574156386,0.01749169394449524,0.017628272391500565
2021-03-09,0.002316462730863611,0.00318657522592734,0.004054966122889554,0.005954142470775403,0.009529173422273284,0.013442571528600115,0.01749381548984856,0.017624640727623632
2021-03-10,0.0023018181545192305,0.003172425574505628,0.004041307785713304,0.005943453804156474,0.009522452926942475,0.013438159857318749,0.017489499726303655,0.01761995049824478
2021-03-11,0.00228162437844582,0.003146730820122239,0.0040101473534711095,0.005909322246155716,0.009488085930384069,0.013403052867198574,0.017473138189150847,0.017614756458850266
2021-03-12,0.0022931584786996745,0.0031620633255219762,0.004029268159959144,0.005930793275194891,0.009510833723355426,0.013424913103105158,0.017482750533069233,0.017617676816745784
2021-03-15,0.00231122057394733,0.003180041433918934,0.004047172288212806,0.005945439455912855,0.009522338583683124,0.01343462119101337,0.017489557178457727,0.01762366619132258
2021-03-16,0.002313331117570102,0.0031800461482523164,0.004045072655805015,0.005940166192561951,0.009517165549276872,0.013434904308128964,0.0174909377854521,0.01762548129220065
2021-03-17,0.002192710356031703,0.0030451192198916047,0.003895835687545429,0.00579378258655433,0.009392033066598528,0.013346223011428038,0.01744107222023683,0.01759260542880594
2021-03-18,0.002196781418882735,0.00304995965731124,0.003901491405194163,0.005801502082760423,0.009399349751135827,0.013349899760726898,0.017443278548053866,0.017594541871471074
2021-03-19,0.002114056592615686,0.0029565270690043253,0.0037973519071588624,0.005698167013800834,0.009311098671248994,0.013289335148976709,0.017409592506722898,0.017572595217005663
2021-03-22,0.001963035153240227,0.002777118760097722,0.003589666351760192,0.0054838232107090445,0.009110432180038111,0.013116975363843954,0.017324227380068346,0.01753324294968619
2021-03-23,0.001999746603800473,0.0028187673236943576,0.0036362738825014332,0.005533226729782435,0.009157349132732818,0.013167171575241984,0.017351135383287856,0.017545966339803785
2021-03-24,0.0018522842345221951,0.0026512167778495895,0.003448637480667269,0.005345857212434167,0.008991974456684638,0.013041875197997531,0.01728363820442578,0.0175056358128944
2021-03-25,0.001982290695660176,0.0027972076332404847,0.0036106654581830595,0.005507388752661237,0.009132279491915677,0.013142805608063994,0.017339914223903984,0.017542274046055784
2021-03-26,0.00198204436760706,0.0027934279337764605,0.0036033181083073807,0.005493604866907068,0.009119816515860385,0.01314159204888365,0.01734048044936287,0.017543370875840705
2021-03-29,0.0020528216796368752,0.002868701940423681,0.003683110650973365,0.005566788646146013,0.009180406736902121,0.01318621528030853,0.017368016957774665,0.017564459039512023
2021-03-30,0.002037165680852584,0.002839540820225031,0.003640446172977584,0.005512000046435088,0.009125561858312283,0.013164669533881058,0.01736399719301311,0.017566149199019564
2021-03-31,0.0019823975410062067,0.0027801784973883964,0.003576475942076067,0.005451293288488379,0.009074967707969709,0.013127917361448622,0.017341942197560675,0.01755025081605884
2021-04-01,0.001965082206434472,0.002762810878601094,0.0035590714219494446,0.005437486989696806,0.009063906949786043,0.013115748781713106,0.017334171281540908,0.017544755462051673
2021-04-05,0.0019310020023895922,0.0027208780690916234,0.003509304562499072,0.005385567576625819,0.009015259244961606,0.013082636884059641,0.017319039056512175,0.017537336272560728
2021-04-06,0.001912820134831572,0.002703006118560485,0.003491724151474123,0.005372292465929976,0.0090078231668203,0.013087074435827305,0.017319152058805694,0.01753260261916095
2021-04-07,0.001894006200360677,0.002683617937964202,0.003471764558958407,0.005355037510469817,0.008993179788744239,0.013072310558971222,0.017310148724972354,0.017526490154307007
2021-04-08,0.0018755856457230188,0.0026617373928979585,0.0034464482750364805,0.005329106675759092,0.008966765135583444,0.013042724038001108,0.017295739527776174,0.01752098927185615
2021-04-09,0.0018592055019159646,0.0026339138105517974,0.0034072107622563396,0.0052818497967383185,0.008918927772501613,0.01302107584428172,0.017290900261577983,0.01752187087911559
2021-04-12,0.0018617733488484008,0.0026295063157113128,0.003395849174136571,0.005263054783686448,0.00889789206073775,0.013014813880367829,0.01729259386014883,0.01752646078700578
2021-04-13,0.0021296540032058366,0.0029272639114848536,0.0037234802173195794,0.00558081961848081,0.009174963675409445,0.01322972016415882,0.01741212862726492,0.01760213690706153
2021-04-14,0.002042207689728787,0.0028227719601822145,0.0036018610780929497,0.005449275621232095,0.009061450083671149,0.013167867237773455,0.01737962048457751,0.01758079057670088
2021-04-15,0.0019790677343540287,0.0027597408938456612,0.0035389415163340683,0.005396675940553288,0.009022706732320382,0.013132915816300788,0.01735447747866229,0.01756037781751037
2021-04-16,0.0019080658541492427,0.002685096190727616,0.0034606679131115774,0.005326336618889909,0.00896538013767821,0.01308438357896057,0.01732429498981726,0.017538926371032704
2021-04-19,0.0018941741976587511,0.0026657891918909172,0.0034360100724817166,0.0052989127584333,0.00893506037367264,0.013047859445178054,0.017308333198546258,0.01753578968392025
2021-04-20,0.0018754413805422109,0.0026464038007439866,0.0034159724503674055,0.0052806896857455436,0.008920419471258347,0.01303349656761212,0.017299174706113474,0.017529667194325704
2021-04-21,0.0018547280618947952,0.0026243187396793664,0.00339252075948552,0.005259183430150018,0.008902820755664412,0.01301935915804867,0.017290533003774117,0.017523609463455922
2021-04-22,0.001841747195764066,0.002610910896595994,0.003378690928855999,0.005247131030898571,0.008893409755564045,0.01301123996258099,0.017285221760527957,0.017519670016600205
2021-04-23,0.0019166043009808172,0.0026963949750321735,0.0034747960175252027,0.005343251629897278,0.008979872073903586,0.013079545705181519,0.017321289691240374,0.017540269013598692
2021-04-26,0.0019320856057736752,0.0027090787178737177,0.0034846821456493873,0.005346149100816784,0.008978660472552183,0.013079008399886669,0.01732412244494621,0.017545839506341233
2021-04-27,0.0022479800277417955,0.003060591721591427,0.0038718076351091065,0.005722570474546606,0.009304440563242831,0.013325988656398752,0.017462183325041614,0.017634195094849217
2021-04-28,0.0021699876123798083,0.002969191584108385,0.0037668916971812546,0.005609495233270402,0.009207069618919338,0.013270693294894255,0.017431845115312542,0.01761337309718526
2021-04-29,0.0021678545609637562,0.002974302610444548,0.003779249019372705,0.005630812491582183,0.009230353688095006,0.013277957238546296,0.017430903111354847,0.017609353630335733
